0.1875,0.0001,0.4,0.55
0.092,0.00001,0.2,0.55
0.9265,0.00055,0.9,0.4
0.7825,0.000055,1,0.4
0.672,0.055,0.9,0.1
0.4975,0.55,0.5,0.1
0.4915,0.55,0.5,0.25
0.525,0.55,0.3,0.1
0.4965,0.55,0.4,0.1
0.495,0.55,0.6,0.1
0.2365,0.00055,0.2,0.7
0.8705,0.001,1,0.25
0.8285,0.001,1,0.4
0.4605,0.000055,0.7,0.4
0.261,0.1,0.3,0.4
0.1255,0.001,0.1,0.4
0.9385,0.001,0.9,0.55
0.8435,0.0001,0.8,0.55
0.616,0.000055,0.6,0.55
0.492,0.55,0.7,0.1
0.2315,0.00055,0.6,0.55
0.197,0.00001,0.7,0.55
0.1845,0.000055,0.4,0.55
0.1445,0.0001,0.3,0.55
0.1285,0.0001,0.2,0.55
0.089,0.00055,0.2,0.55
0.0815,0.001,0.2,0.55
0.0785,0.00055,0.4,0.55
0.5015,0.55,1,0.1
0.5035,0.55,0.8,0.1
0.106,0.0055,0.1,0.1
0.843,0.000055,0.9,0.4
0.7245,0.00055,1,0.4
0.705,0.0001,1,0.4
0.523,0.1,0.2,0.1
0.4075,0.00001,1,0.4
0.214,0.001,0.8,0.4
0.1475,0.000055,0.6,0.4
0.113,0.000055,0.5,0.4
0.0995,0.0001,0.2,0.4
0.086,0.00001,0.5,0.4
0.7965,0.0001,1,0.25
0.7605,0.00055,1,0.25
0.7125,0.1,1,0.25
0.1725,0.1,0.6,0.1
0.3105,0.001,0.5,0.7
0.235,0.00001,0.6,0.7
0.856,0.001,1,0.1
0.6555,0.000055,1,0.55
0.4035,0.001,0.8,0.55
0.3835,0.00055,0.7,0.55
0.172,0.001,0.6,0.55
0.1545,0.001,0.5,0.55
0.1265,0.00055,0.5,0.55
0.1245,0.000055,0.3,0.55
0.118,0.0001,0.1,0.55
0.1105,0.000055,0.1,0.55
0.0865,0.00001,0.1,0.55
0.8275,0.000055,1,0.25
0.767,0.0001,1,0.1
0.6485,0.055,0.1,0.1
0.237,0.055,0.7,0.1
0.159,0.001,0.1,0.25
0.0895,0.00001,0.3,0.25
0.035,0.055,0.1,0.25
0.8745,0.0001,0.9,0.4
0.752,0.0001,0.8,0.4
0.745,0.00055,1,0.1
0.7055,0.000055,0.8,0.4
0.6995,0.1,0.1,0.1
0.357,0.00001,0.9,0.4
0.2335,0.055,0.1,0.4
0.1725,0.0001,0.6,0.4
0.145,0.00055,0.7,0.4
0.131,0.00001,0.8,0.4
0.1205,0.001,0.7,0.4
0.117,0.000055,0.4,0.4
0.115,0.000055,0.3,0.4
0.112,0.0001,0.5,0.4
0.1085,0.000055,0.2,0.4
0.1005,0.00001,0.1,0.4
0.1,0.00001,0.7,0.4
0.0985,0.00001,0.3,0.4
0.0985,0.00001,0.6,0.4
0.0965,0.0001,0.4,0.4
0.0965,0.001,0.2,0.4
0.0685,0.00055,0.2,0.4
0.067,0.001,0.6,0.4
0.0635,0.00055,0.1,0.4
0.0625,0.001,0.5,0.4
0.0615,0.001,0.4,0.4
0.1655,0.001,0.2,0.1
0.8305,0.0001,0.9,0.25
0.796,0.000055,0.9,0.25
0.4915,0.00001,1,0.25
0.45,0.00055,0.9,0.25
0.172,0.001,0.2,0.25
0.1565,0.1,0.3,0.25
0.0995,0.00001,0.6,0.25
0.0935,0.00001,0.4,0.25
0.81,0.000055,1,0.1
0.5305,0.00001,1,0.1
0.118,0.1,0.5,0.1
0.1125,0.1,0.3,0.1
0.1635,0.001,0.1,0.1
0.0885,0.0055,0.8,0.1
0.0675,0.00001,0.2,0.1
